,t,zone_temp,hvac_power,out_temp,out_solar,csp,hsp
3563,16048200.0,24.47262742075849,1638.916794318633,31.7,196.0,23.0,16.0
3564,16048800.0,24.4701298261846,1635.795929361671,31.51666666666667,179.6666666666667,22.0,16.0
3565,16049400.0,24.45642399419017,1632.702643502564,31.33333333333334,163.3333333333333,22.0,16.0
3566,16050000.0,24.41772034407238,1629.498868061409,31.15,147.0,22.0,16.0
3567,16050600.0,24.37056818532905,1626.207693320048,30.96666666666667,126.1666666666667,22.0,16.0
3568,16051200.0,24.31655863039537,1622.866610154571,30.78333333333333,105.3333333333333,22.0,16.0
3569,16051800.0,24.25603371004667,1619.468581006367,30.6,84.5,22.0,16.0
3570,16052400.0,24.1874527457655,1615.610299271058,30.4,63.66666666666666,22.0,16.0
3571,16053000.0,24.10629699635001,4492.093149752044,30.2,42.83333333333333,22.0,16.0
3572,16053600.0,24.00556284172222,1607.009454714603,30.0,22.0,22.0,16.0
3573,16054200.0,23.90391193008031,1602.448333587462,29.8,18.33333333333334,22.0,16.0
3574,16054800.0,23.78676183707018,1597.831944583252,29.6,0.0,22.0,16.0
3575,16055400.0,23.66098340113381,1593.181637617703,29.4,0.0,22.0,16.0
3576,16056000.0,23.54053303806378,1587.35092094933,29.13333333333333,0.0,22.0,16.0
3577,16056600.0,23.41616111642067,1581.462248308918,28.86666666666667,0.0,22.0,16.0
3578,16057200.0,23.33493913728926,1576.364111391078,28.6,0.0,22.0,16.0
3579,16057800.0,23.16738472890045,1570.027804402354,28.33333333333333,0.0,22.0,16.0
3580,16058400.0,23.01532203000413,2011.195015435333,28.06666666666667,0.0,22.0,16.0
3581,16059000.0,22.93972407316966,3979.316004183554,27.8,0.0,22.0,16.0
3582,16059600.0,22.75587822933146,1556.791574163571,27.8,0.0,22.0,16.0
3583,16060200.0,22.60085037645844,1554.557258566885,27.8,0.0,22.0,16.0
3584,16060800.0,22.47199478097577,1553.936430369211,27.8,0.0,22.0,16.0
3585,16061400.0,22.40343097562597,1552.707306408688,27.8,0.0,22.0,16.0
3586,16062000.0,22.26050110780201,1551.100381677597,27.8,0.0,22.0,16.0
3587,16062600.0,22.14878956019813,1549.416196780629,27.8,0.0,22.0,16.0
3588,16063200.0,22.02199858295267,1545.901303115441,27.61666666666667,0.0,22.0,16.0
3589,16063800.0,22.00294804210207,1410.969294571462,27.43333333333333,0.0,22.0,16.0
3590,16064400.0,22.00079761122757,1386.127414256841,27.25,0.0,22.0,16.0
3591,16065000.0,22.0006120683392,1329.492073440718,27.06666666666666,0.0,22.0,16.0
3592,16065600.0,22.00096889626476,2267.950054210787,26.88333333333333,0.0,22.0,16.0
3593,16066200.0,22.00123275036617,3081.940034292468,26.7,0.0,22.0,16.0
3594,16066800.0,22.00099504206896,1196.066297482713,26.7,0.0,22.0,16.0
3595,16067400.0,22.00007570677086,1163.023692016444,26.7,0.0,22.0,16.0
3596,16068000.0,22.00016095326934,1133.244364667786,26.7,0.0,22.0,16.0
3597,16068600.0,22.00011051921276,1107.316626997101,26.7,0.0,22.0,16.0
3598,16069200.0,22.00006495296011,1082.748527093722,26.7,0.0,22.0,16.0
3599,16069800.0,22.0000237507517,1060.217618950291,26.7,0.0,22.0,16.0
3600,16070400.0,22.00050558470573,1015.269893563017,26.41666666666666,0.0,22.0,16.0
3601,16071000.0,22.00011642603713,981.5758460890142,26.13333333333333,0.0,22.0,16.0
3602,16071600.0,21.99884760152347,948.0720002929074,25.85,0.0,22.0,16.0
3603,16072200.0,21.99961925967112,915.3434465626834,25.56666666666666,0.0,22.0,16.0
3604,16072800.0,21.99987666509804,887.6000422383395,25.28333333333333,0.0,22.0,16.0
3605,16073400.0,21.99917655871596,859.1101232005055,25.0,0.0,22.0,16.0
3606,16074000.0,21.99985592104654,829.3095018962899,24.81666666666667,0.0,22.0,16.0
3607,16074600.0,21.99939827102831,806.1995708748321,24.63333333333333,0.0,22.0,16.0
3608,16075200.0,21.99966869398731,782.5400612550367,24.45,0.0,22.0,16.0
3609,16075800.0,22.00007129511547,762.2011683202785,24.26666666666667,0.0,22.0,16.0
3610,16076400.0,21.99941345720915,742.384956781423,24.08333333333334,0.0,22.0,16.0
3611,16077000.0,21.99968182474696,721.670695391392,23.9,0.0,22.0,16.0
3612,16077600.0,21.99961381525379,702.8887198456131,23.71666666666667,0.0,22.0,16.0
3613,16078200.0,21.99959817051676,683.8973701203646,23.53333333333333,0.0,22.0,16.0
3614,16078800.0,21.99958072957395,665.7025647043303,23.35,0.0,22.0,16.0
3615,16079400.0,21.99956907867048,647.6331522212147,23.16666666666666,0.0,22.0,16.0
3616,16080000.0,21.99955844658279,629.7575552708566,22.98333333333333,0.0,22.0,16.0
3617,16080600.0,21.99955001538082,612.0340544493426,22.8,0.0,22.0,16.0
3618,16081200.0,21.99997873109151,599.3704095780404,22.8,0.0,22.0,16.0
3619,16081800.0,22.00009727068341,589.093471810519,22.8,0.0,22.0,16.0
3620,16082400.0,22.00014875197585,578.8828803271537,22.8,0.0,22.0,16.0
3621,16083000.0,22.0001646683059,569.2403049149093,22.8,0.0,22.0,16.0
3622,16083600.0,22.00017938550754,559.8283353426597,22.8,0.0,22.0,16.0
3623,16084200.0,22.00017035758072,550.699804316767,22.8,0.0,22.0,16.0
3624,16084800.0,22.00017122388688,548.0335534562265,22.8,0.0,22.0,16.0
3625,16085400.0,22.00013274794739,540.8577513651902,22.8,0.0,22.0,16.0
3626,16086000.0,22.00010359757181,533.2245009349451,22.8,0.0,22.0,16.0
3627,16086600.0,22.00005398288596,3277.226461061375,22.8,0.0,22.0,16.0
3628,16087200.0,22.00003104475715,518.8750616307208,22.8,0.0,22.0,16.0
3629,16087800.0,22.00001822543264,511.7560233578619,22.8,0.0,22.0,16.0
3630,16088400.0,21.99999268897268,522.4839214237842,22.8,0.0,22.0,16.0
3631,16089000.0,21.99999501918839,520.5775099362749,22.8,0.0,22.0,16.0
3632,16089600.0,21.99999273227854,517.197056738963,22.8,0.0,22.0,16.0
3633,16090200.0,21.99999243811659,528.8883143403195,22.8,18.0,22.0,16.0
3634,16090800.0,21.999992789509,542.3006305194684,22.8,35.99999999999999,22.0,16.0
3635,16091400.0,21.99999392324082,556.3472246014256,22.8,54.0,22.0,16.0
3636,16092000.0,22.00066265482645,585.536756079158,22.98333333333333,72.00000000000001,22.0,16.0
3637,16092600.0,22.00069954054508,608.5165030009395,23.16666666666667,90.0,22.0,16.0
3638,16093200.0,22.00070042627018,629.4376260078567,23.35,108.0,22.0,16.0
3639,16093800.0,22.00069953071787,664.1786716900149,23.53333333333333,151.1666666666667,22.0,16.0
3640,16094400.0,22.00069080835192,697.5986611733766,23.71666666666667,194.3333333333333,22.0,16.0
3641,16095000.0,22.00068510686556,3603.779669328138,23.9,237.5,22.0,16.0
3642,16095600.0,22.00008707175964,772.4136432891336,24.36666666666667,280.6666666666667,22.0,16.0
3643,16096200.0,22.00010476119788,836.2518024915148,24.83333333333333,323.8333333333334,22.0,16.0
3644,16096800.0,22.00012813696166,893.7098948928683,25.3,367.0,22.0,16.0
3645,16097400.0,22.00014056216582,946.1110750775831,25.76666666666667,393.6666666666667,22.0,16.0
3646,16098000.0,22.00008560469787,1000.145918035304,26.23333333333333,420.3333333333333,22.0,16.0
3647,16098600.0,22.00011023906112,1052.863740641913,26.7,447.0,22.0,16.0
3648,16099200.0,22.00010304037225,1024.000253881435,27.15,473.6666666666667,22.0,16.0
3649,16099800.0,22.00010702047291,3980.898549047897,27.6,500.3333333333333,22.0,16.0
3650,16100400.0,22.00012102982504,1103.128299569064,28.05,527.0,22.0,16.0
3651,16101000.0,22.00012678045943,1139.802872511309,28.5,542.3333333333334,22.0,16.0
3652,16101600.0,22.00013418674927,1176.188673699586,28.95,557.6666666666666,22.0,16.0
3653,16102200.0,22.00002408846165,1216.346799197336,29.4,573.0,22.0,16.0
3654,16102800.0,21.69091452535148,1595.886275968421,29.5,588.3333333333333,20.0,16.0
3655,16103400.0,21.38211040631405,1590.884835357445,29.6,603.6666666666667,20.0,16.0
3656,16104000.0,21.29509953137809,1587.729785355109,29.7,619.0,20.0,16.0
3657,16104600.0,21.24879252123214,4494.703829987569,29.8,629.3333333333334,20.0,16.0
3658,16105200.0,21.22109080909484,1584.81006670595,29.9,639.6666666666666,20.0,16.0
3659,16105800.0,21.20619343503573,1584.035503569598,30.0,650.0,20.0,16.0
3660,16106400.0,21.1991823266016,1585.130026495259,30.18333333333333,660.3333333333334,19.0,16.0
3661,16107000.0,21.21090782811164,1586.839290420606,30.36666666666667,670.6666666666666,19.0,16.0
3662,16107600.0,21.24353816425471,1589.342795001596,30.55,681.0,19.0,16.0
3663,16108200.0,21.27299980175263,1592.692041787369,30.73333333333333,685.3333333333333,19.0,16.0
3664,16108800.0,21.33288514600144,1596.513916482729,30.91666666666667,689.6666666666666,19.0,16.0
3665,16109400.0,21.37919705274098,3922.009129268499,31.1,694.0,19.0,16.0
3666,16110000.0,22.52942891203533,949.5436037137001,31.2,698.3333333333333,23.0,16.0
3667,16110600.0,22.89473721176484,662.2967189012184,31.3,702.6666666666667,23.0,16.0
3668,16111200.0,22.99835379890634,893.2193803909215,31.4,707.0,23.0,16.0
3669,16111800.0,22.99975860801218,1068.746292421843,31.5,709.5,23.0,16.0
3670,16112400.0,23.00395723054902,1124.515726504548,31.6,712.0,23.0,16.0
3671,16113000.0,23.00080147615422,1221.026177153377,31.7,714.5,23.0,16.0
3672,16113600.0,22.99892491143405,1258.767036958224,31.88333333333333,717.0,23.0,16.0
3673,16114200.0,23.00137860632387,1284.056289429904,32.06666666666667,719.5,23.0,16.0
3674,16114800.0,23.00108448911618,1323.276364638955,32.25,722.0,23.0,16.0
3675,16115400.0,23.00143151724919,1360.513613910424,32.43333333333333,711.8333333333334,23.0,16.0
3676,16116000.0,23.00134051726843,4254.860095662971,32.61666666666667,701.6666666666666,23.0,16.0
3677,16116600.0,23.00127027735783,1459.183563516745,32.8,691.5,23.0,16.0
3678,16117200.0,22.8705571554426,1654.44286332695,32.88333333333333,681.3333333333334,20.0,16.0
3679,16117800.0,22.83156522904262,1654.637618917379,32.96666666666667,671.1666666666666,20.0,16.0
3680,16118400.0,22.84030116613361,1655.444139482865,33.05,661.0,20.0,16.0
